comment,label
Chưa khuôi dùng,NEU
"Cây inox nhìn mỏng manh,,ko biết có ổn ko",NEU
Cây lau hơi yếu. Nhất là bàn lau. Xoay chưa êm ái,NEU
Vừa ống nhưng ko vừa lưng ☺,NEU
orthe nhưng cũng nha ,NEU
đóng gói sản phẩm rất đẹp và chắc chắn  và đẹp ,NEU
giao hàng nhanh  nhưng k đúng mẫu chọn  chất vải tạm được ,NEU
e chẳng biết nói j ,NEU
áo vải mịn mà sai l to quá nữ mặc hơi rộng ,NEU
Chuột dùng ok nhưng đèn k hề sáng. Hình như bị đứt dây đèn hay sao đó. Tiki ktra lại giúp mình,NEU
mùi hơi ghê ,NEU
Kb giặt có phai màu k nhưng thui giá rẻ vẫn vote shop,NEU
"Điểm trừ duy nhất là son có mùi của nước hoa hồng, mình thì ko thích son có mùi 😢",NEU
yến sam ,NEU
bạn nào cần liên hệ sp mình nhé ,NEU
Vải ọ,NEU
yếu pin được gần 2h là hết.,NEU
giỏ ko được chắc lắm thanh sắt nhỏ hơi yếu,NEU
đẹp y hình ,NEU
mua sản phẩm nhận đuoc rồi mà sao ko tích lũy su được shop,NEU
cơ bản cũng tàm tạm  thanh sắt hơi mỏng  nhưng so với giá tiền thì phù hợp  ko đắt cũng chẳng rẻ ,NEU
nhưng màu sản phẩm k đúng như hình quảng cáo  side xl rộng như xxl vậy ,NEU
Đã mua nhiều lần,NEU
form lên khá ưng  màu đẹp nhưng chất k thấm mồ hôi nên khá bí  nhưng e vẫn cho 5  vì chất lượng phục vụ onl chu đáo  cả vì shipper của ghn đẹp trai nên thích          ,NEU
"Sau 1 tháng dùng thì thấy ổn, chưa biết tốt không",NEU
Áo hơi ngắn,NEU
"không hiệu quả, xịt rất nhiều nhưng chuột vẫn vô",NEU
Cái nắp ở trên xài 1 thời gian bị xúc ra,NEU
"Hàng bình dân, không đẹp như mong muố",NEU
Đóng gói sản phẩm chắc chắn,NEU
"dễ chùi rửa vệ sinh, giữ nóng hoặc lạnh tốt. Điểm trừ là chỉ bị cọ xát một chút đã bị trầy rồi.",NEU
dùng tạm duoc95 mà pin ko duoc lâu,NEU
nhưng mình cũng có xíu góp ý dành cho shop  là nên phân loại size s/m/l   thì sẽ phù hợp hơn với khách hàng ,NEU
sp đúng như hình dùng rất tốt.,NEU
Lắp khó quá huhu .xcxxxxxxxxxxxxxxxx,NEU
Chất vải hơi mỏng nhưng nói chung cũng tạm chất nhận đc,NEU
"Lúc mua thì rất háo hức nhưng khi nhận xong, sử dụng thấy quá rườm rà, và không tiện lợi, đầu dẹp để lau khá nhỏ, làm tiết diện tiếp xúc k nhiều, nhưng lau thì rất sạch, đồ bấm nước để vắt khá cứng gây bất tiện",NEU
Chất vải mát,NEU
Nắp đậy ở đầu tạ không kín và bị lệch,NEU
Hơi nhỏ nói dưới 58ky mặc đẹp,NEU
"Nhờ ng nhận hộ nên không ktra hàng
Bình bị méo rồi nè shop ơi",NEU
Hơi rộng và bản nhỏ nên hơi khó dùng,NEU
phun xong sau 3 ngày vẫn đầy muỗi như chưa từng phun. đã từng dùng loại này nhiều k có hiện tượng này. chất lượng thuốc k tốt như các đợt đã dùng trước đây,NEU
Không ghi lưu ý nhưng shop vẫn gửi quần màu khác nhau :3,NEU
sản phẩm như hình mẫu  giao hàng nhanh ,NEU
"Băng quấn quá cứng, gây đau cổ tay",NEU
"Cũng tạm dc thôi, phần băng keo dính chưa dc chắc chắn, có thể vì mình dán rất sát chỉ chừa kẻ hở rất nhỏ nên dễ cọ và rơi ra phải dùng tay đè lại khi thấy hở",NEU
chất thì cg đc ,NEU
tóm lại mặc vẫn ok nhé ,NEU
Dat do dai giao do ngan,NEU
"Dây ngon
Mà giao lâu *** nồi :(",NEU
Đã nhận,NEU
"shipper k chuẩn bị tiền lẻ, 76k thu luôn thành 80k =)))",NEU
đặt 2 cái 1 trắng 1 đen  giao 2 cái đen ,NEU
dây đeo mỏng manh k dc ok lắm ,NEU
Có 32bit và 64 bit nữa,NEU
"Sản phẩm khi dùng mùi hôi, khó chiệu",NEU
đặt một mẫu đã nhắn tin gửi ảnh cho shop cũng như chọn đúng màu vậy mà shop vẫn giao nhầm bộ khác ,NEU
Không ra màu,NEU
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn shop phục vụ khá tốt thời gian giao hàng hơi chậm ,NEU
hị hị ,NEU
"Bình giữ nhiệt rất tốt nhưng sơn thì dở quá, dùng mới hơn 1 tuần thì có dấu hiệu bị tróc sơn, mới đầu tưởng đâu do mình làm trầy nhưng không phải, có dấu hiệu bị nhám tay mình cào nhẹ thì tróc sơn ra, mình mua 2 sản phẩm lock & lock khác nhau và cả 2 đều có dấu hiệu này.",NEU
chất lượng sản phẩm tạm được thời gian giao hàng rất chậm ,NEU
áo mỏng  ,NEU
chất hơi mỏng ,NEU
Chất liệu chất dạ mỏng ko giống vs lần đầu mình mua sz L,NEU
mà mỏng tiền nào của nấy vậy ,NEU
"Keo dán ko dính vào tường, dễ bung",NEU
Đúng chất vải thô đũi,NEU
váy trong tạm đk  vest ngoài chất xấu quá  màu k như trong hình ,NEU
Áo hơi nhỏ mặt dù mình đã chọn size L,NEU
"Không hiệu quả,chưa đuổi chuột được",NEU
Hơi nhỏ so với đầu ng lớn nhất la với nam hợp v trẻ em,NEU
áo mỏng quá  phù hợp giá tiền ,NEU
"Mình đặt hàng màu xanh, sau đó có muốn đổi thành màu xám đậm, có ib shop để đổi màu, shop ok đồng ý rồi nhưng vẫn gửi màu xanh, hơi ko thích điều đó",NEU
Nhưng shop cho làm cúc cài thì bền hơn,NEU
Da nhiều khuyết điểm thì k nên dùng,NEU
tiền nào của nấy ko long lanh như hình đâu ,NEU
Không thấy nhãn hiệu Aolikes trên sản phẩm như trong hình,NEU
Chất liệu đẹp,NEU
sản phẩm cũng được gửi nhanh,NEU
dây ngắn hơn so với thực tế,NEU
Nhận hàng nhưng k rõ là tại sao chuột đã bị khui khỏi hộp đựng? Có ten của DGW nhưng ten lại dán ngoài vỏ hộp đựng. Chuột đã bị bóc khỏi hộp đựng của nhà sản xuất nên k biết có phải chuột chính hãng k? Đề nghị đơn vị bán hàng giải thích để khách hàng có cái nhìn khách quan và tin tưởng hơn Tiki trading! Tôi là khách thường xuyên mua hàng trên Tiki nhưng lần này tôi nhận hàng thấy không yên tâm có phải là sản phẩm chính hãng?,NEU
"Sản phẩm dùng tạm được, mình vệ sinh máy giặt lồng ngang thì phần ron vẫn không sạch",NEU
Nên chọn đúng size,NEU
Đã nhận hàg. Chưa biết có bền hay không. Hy vọng OK.,NEU
"Sản phẩm không nhạy, cảm biến kém",NEU
Sản phẩm được giao giống như quảng cáo,NEU
áo được nhưng hơi bé ,NEU
sp còn đang trải nghiệm  điểm trừ lớn nhất bán hàng điện tử k có bill hay phiếu bảo hành gì đi kèm ,NEU
giao hàng nhanh  ,NEU
đánh giá 3 sao ,NEU
nếu 50 thì phù hợp với chất liều chứ 100 thì hơi quá hỉ ,NEU
bạn nào 1m65 tro lên thi mac sẽ bị ngắn ,NEU
chất liệu vải được  đóng gói sp mh k thích lắm ,NEU
Chưa gieo nên chưa biết chất lượng,NEU
tưởng rộng lắm  ai dè k như mình nghĩ ,NEU
chất lượng sản phẩm khá tuyệt vời ,NEU
"Túi nhỏ, quai ko chắc chắn lém, có mùi hôi nhựa nhìu",NEU
"Mẫu như hình,chỉ là chất vải hơi mỏng shop ạ,e phải may thêm 1 lớp nữa mới mặc đc ấy ah..",NEU
Áo đẹp,NEU
OK,NEU
Còn một cái mặt vừa mà cái nách nó chật khép lại k được,NEU
Nhung khog phải gỗ,NEU
giao thiếu cái đai cho mình r shop ,NEU
Đẹp nhu hình,NEU
quần phù hợp với giá tiền  10 quần 10 màu thì thích hơn nhưng 10 quần chỉ đc 8 màu 2 đen 2 da  ,NEU
"xửng khá lỏng lẻo, dùng một vài lần bắt đầu hơi bong",NEU
"Đơn hàng 220k phí giao hàng 123k, hài",NEU
shop nên ktra trk khi giao hàng ,NEU
"Shop đóng hàng chưa kỹ, 1 chai xịt bị chảy nước trong quá trình vận chuyển",NEU
ao nho qua  ko nhu nhin thay  đóng gói sản phẩm chắc chắn thời gian giao hàng nhanh ,NEU
"Không như hình, ko chắc chắn rất dễ lật. Nếu nhà ai có con nhỏ thì nên suy nghĩ lại😥. Nhưng giao hàng nhanh, đóng gói kỹ.",NEU
dùng cũng tạm ổn. so với giá thành là dùng được,NEU
Chảo sản xuất tại Trung Quốc,NEU
Giao hàng hàng nhanh sản phẩm đẹp nhưng hơi khó làm sạch vì vải lướ,NEU
"mình đặt 3 set trơn, nhưng chỉ 1 set là mẫu trơn như quảng cáo. 2 set còn lại tất cả đều có hình mèo (hơi mỏng). đóng gói OK",NEU
Tạm được túi áo bị tuột len,NEU
vải ok nhưng lót ngực hơi mỏng  đường may ok ,NEU
ko biết nói ntn nữa  chuột vẫn chạy bt qua keo mà ko bị dính  đánh giá sao thấp thì shop mất điểm thi đua  thôi để lương tâm của shop tự nhận sao vậy hix ,NEU
"Áo form rộng như hình, đẹp quá",NEU
"Chất vải ok nhưng shop gửi sp bị lỗi 1 chút, hi vọng lần sau mua hàng shop kiểm tra kĩ hơn",NEU
chuột cắn phát hư luôn 36k,NEU
Ko dc tiện dụng lắm. Giẻ ko vắt dc khô nước nên lau nhà vệt ướt,NEU
"Chất lượng sản phẩm kém, vừa mua đã hỏng không giặt, vắt được. Đã báo trả hàng.",NEU
chat luing bt ,NEU
ko dk như trong ảnh ,NEU
Khô gà ngọt quá,NEU
Đóng gói sản phẩm chắc chắn,NEU
nên mặc chỉ đc 1 time chứ dài lâu hơi khó ,NEU
sản phẩm ko có mút  hơi mỏng giá cả chấp nhận được ,NEU
"Sf k kèm ống hút, tay cầm gắn cố định ở phần nắp bên trong chứ k tháo rời đc.
Mình khuyên k nên mua sf này. Có phiên bản khác tốt hơn.",NEU
Thời gian giao hàng rất nhanh Rất đáng tiền Thời gian giao hàng rất nhanh thiêu mât 1 chiếc áo vang rôi shop ạ,NEU
kb giặt có phai màu k nhưng thui giá rẻ vẫn vote shop ,NEU
Gói hàng gửi k có chống vỡ nên 1 lọ bị nứt,NEU
sz s nhưng to may lại thì mặc đẹp nhưng ,NEU
"Cái này không dùng được với bộ lau nhà lock lọck, chất lượng trung bình. Khá lỏng lẻo. Nếu các bạn đang phân vân nên chọn lock&lock. Mình phải dùng bông lau của l&l",NEU
"shop à, mình đặt màu tím , shop giáo màu hồng nhạt   cái màu nó nhanh dơ :(((   mà trông cx hơi mỏng nhất chứ",NEU
vải đẹp  ,NEU
"Ko thấy sạch gì hết, ngâm xong chất bẩn vẫn còn nguyên.",NEU
mua hàng lần thứ 2 rồi nè ,NEU
Ko rộng như trong ảnh,NEU
"Tôi mua nhầm cỡ, và mua thành 2 sp giống nhau,  giờ tôi muốn đổi lại  cỡ và đổi sang một sp khác thì tôi phải làm ntn, đề nghị phía tiki và gian hàng hỗ trợ. Cám ơn nhiều.",NEU
shop nói tặng quà để bù cơ mà không thấy gì ,NEU
form ko giống hình  tạm đc ,NEU
màu xấu qá  nhìn mắc chán luôn ấy ,NEU
"Mặt vợt chất lượng không tốt, khi đánh bóng quá nảy và không có độ đầm vào bóng.",NEU
chất lượng bt phù hợp với giá tiền ,NEU
"Giao hàng nhanh , đóng gói không hợp lý ( gập đoi sản phẩm) nẽn bị gãy và bong keo ở giữa !!!!!!!",NEU
vải trơn  mỏng ,NEU
khá dài ,NEU
Chưa xài nên chưa đánh giá được,NEU
"sản phẩm giống y hình, bàn đẹp nên hôm nào mình cũng muốn học luôn á??",NEU
xà phòng không nghe mùi thơm cho lắm  thoang thoảng thôi ngửi kĩ mới thấy nhưng mà lọ cute với đóng gói kĩ ,NEU
áo dễ thương  nhưng cổ không giống hình ,NEU
Mua thêm cái nữa,NEU
so với giá tiền 50k mình thấy ổn  vải khá đẹp  mềm  áo giống hình ,NEU
Mk k thích co dãn nhg lên dáng cx ok,NEU
Bình thường,NEU
Để 3 cặp mà giao có 3 thanh vậy,NEU
Mua cái 5mm mà giao cái mỏng tanh như 3mm. Bạn chung công ty dùng cái 5mm dày hơn hẳn,NEU
đổ không có tác dụng thông,NEU
áo y hình nhưng chất hơi xấu ,NEU
Bình của mình bị vỡ nắp dù mình có khóa nhưng khi có sự cố thì nắp bị bung ra và vỡ... Bạn nào hậu đậu thì lưu ý điểm này nhé!,NEU
dỏm.dỏm dỏm tệ tệ tệ tệ xấu xấu,NEU
"Đặt thêm kem lau túi, lúc mở hàng thấy có cả khăn buộc túi và ví đựng card, mỗi tội ko biết buộc khăn như thế nào cả",NEU
chất lượng hợp vs giá tiền ,NEU
Nói chung chất lượng ổn so với giá tiền,NEU
Mình chưa biết cách quấn như thế nào- cần có hướng dẫn,NEU
"Hàng đẹp, chất mà mình mặc hơi rộng",NEU
mình mua đựng mấy thư linh tinh đi dạo ,NEU
Dây chắc chắn nhưng hơi rộng,NEU
màu đỏ bên ngoài ko giống hinh ,NEU
ao khong giong hinh ,NEU
:),NEU
"Áo rất đẹp ,sang, mình rất thích nhưng tiếc là sanh bé xong mập quá không mặc vừa :(",NEU
Đường nét cạnh sản phẩm chưa được trau chuốt,NEU
"Quần đẹp, nhưg chất lượg spham hơi kém xíu",NEU
"Hình thức thì ok, nhưng chất lượng không tốt lắm, mới mua về chưa xài gì đã bị rách lưới vợt",NEU
"Quần giống hình nhưng ko có phần chọn size, shop mặc định gửi cả 2 cái sz M, m ko mặc đc vì bị chật, lẽ ra nên có phần chọn size cho phù hợp",NEU
Hơi nhẹ,NEU
không có gì để mà chê ,NEU
shop phục vụ rất tốt  giao hàng chậm hơn mong đợi  ,NEU
hàng tạm ổn ,NEU
"ly rất đẹp, chắc chắn, chỉ có điều khi bỏ hộp ko cẩn thận làm ống hút ly bị gấp lại giờ vẫn ko bung thẳng lại",NEU
quần size l mà m 56kg mặc hơ kích  ,NEU
len chất hơi cứng chútnhưng vẫn mặc ok ,NEU
"shop uy tín và có giấy tờ hẳn hoi, ok cảm ơn nhé",NEU
thời gian giao hàng chậm đặt hàng lâu  chất lượng ổn phù hợp giá ,NEU
Dây tốt nhưng  Đồng hồ hiện thị sai.,NEU
Mua cây rồi giờ mua miếng lau ko ra ... haiz...  ngay cả ra shop lock & lock cũng không có hàng,NEU
Lưới quá trùng. Phải căng lại lưới mới gần bằng tiền mua đôi vợt.,NEU
giày cũng được thích hợp với giá tiền hàng dc đóng gói kĩ,NEU
quần jean eo co 70 71 ma sh bảo 75 lam minh mac chật   com sp thì ok ,NEU
đóng gói túi bóng cũ xấu vvvvvai ,NEU
tuy nhiên size ko giống mô tả ,NEU
"Chưa sử dụng nhưng nhìn sp đẹp, chắc chắn, nhưng thời gian giao trên 1 tháng và họp sp ko còn nguyên nên cho 3 sao.",NEU
"dùng chưa đc 1 năm thì chuột trái có dấu hiệu liệt, như vậy có được bảo hành hay ko ? Mình mua nhà cung cấp tikitrading",NEU
đặt hàng 2 ngày ko thấy giao ,NEU
cũng ok. nhưng khi mở hộp thì vỏ bên ngoài sơn bị tróc,NEU
Minh mua ve cung de ko,NEU
Bị mất ren đầu ra của vòi nước khi siết nhẹ,NEU
"Chất vải rất đẹp, mình lấy size L hơi rộng định đổi nhưng chắc tự de ra tiệm sửa vậy",NEU
chất vải có chút không như mong đợi ,NEU
Không phu hợp với nhu cầu sử dụng,NEU
"Vẫn bị mua giá cao, khi mua số lương nhiều...",NEU
"Áo y hình, chất mềm mại Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt",NEU
rất tiếc là mình không mua được lúc giảm giá ,NEU
Sử dụng ko hiệu quả hsbssna,NEU
Chứ t k chấp nhận cái giá vài trăm mà sale còn 72k đâu ạ:)),NEU
Shop phục vụ rất tốt,NEU
"Tưởng rộng lắm, ai dè k như mình nghĩ",NEU
"Chỉ bị tuột, rách nhiều chỗ",NEU
vải mỏng quá shop ạ ,NEU
"Theo mình thấy,diệt mối chưa đạt hiệu quả nhanh",NEU
ủng hộ shop dài dài nè ,NEU
thời gian giao hàng chậm  đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền ,NEU
"bình thường, với tôi không phải là cao cấp",NEU
Túi nhỏ hơn so với trên hình Chất lượng sản phẩm tạm được,NEU
Nhưng ở trong hơi thất vọng 1 tí xíu bởi vì lót cặp bằng vải bố,NEU
"Máy chạy được, đuổi gián, nhưng vẫn ko đuổi chuột",NEU
shop khắc phục kiểm tra kĩ hàng trước khi giao cho khách ,NEU
Bình giữ nhiệt tốt nhưng rất dễ trầy.,NEU
mỗi tội hơi nhiều chỉ thừa     ,NEU
chất lượng sản phẩm kém   giá cả chấp nhận được thời gian giao hàng nhanh ,NEU
Size áo ko chính xác,NEU
Vải hơi mỏg,NEU
Hơi mất niềm tin,NEU
Sản phẩm không tốt lắm....,NEU
không đc đẹp như iron man đỏ ,NEU
Mua 2 chiếc của shop..1c rất đẹp còn cái còn lại thì bị lỗi.. nt thì shop k trả lời thật sự thất vọng..đây là em mua hộ bạn nữa mà shop làm nv e kb ns ntn :(( lúc chưa mua thì tư vấn đủ kiểu lúc mua báo hàng bị lỗi là shop lại im lặng như kiểu chưa có gì xảy ra,NEU
